date,covid_month,season,state,tests,cases,hospitalizations,deaths
2020-12-11,12,Fall,MN,53097,3750,222,94
2020-12-11,12,Fall,MS,2327,2327,0,41
2020-12-11,12,Fall,MO,22893,3900,0,31
2020-12-11,12,Fall,MT,9209,978,36,24
2020-12-11,12,Fall,NE,19052,1850,35,35
2020-12-11,12,Fall,NV,7571,2783,0,45
2020-12-11,12,Fall,NH,9556,1187,4,6
2020-12-11,12,Fall,NJ,49942,4335,203,54
2020-12-11,12,Fall,NM,14364,1834,101,43
2020-12-11,12,Fall,NY,212672,10595,0,89
2020-12-11,12,Fall,NC,63501,7540,0,38
2020-12-11,12,Fall,ND,8005,507,0,27
2020-12-11,12,Fall,OH,65391,10359,394,128
2020-12-11,12,Fall,OK,23098,3900,190,27
2020-12-11,12,Fall,OR,22705,1551,61,13
2020-12-11,12,Fall,PA,63716,12745,0,225
2020-12-11,12,Fall,RI,22765,1571,0,11
2020-12-11,12,Fall,SC,37520,3540,107,46
2020-12-11,12,Fall,SD,4321,945,61,33
2020-12-11,12,Fall,TN,53860,7289,87,87
2020-12-11,12,Fall,TX,6683,14451,0,226
2020-12-11,12,Fall,UT,14986,2183,82,9
2020-12-11,12,Fall,VT,6783,128,0,4
2020-12-11,12,Fall,VA,33751,3395,141,35
2020-12-11,12,Fall,WA,31410,2557,88,-166
2020-12-11,12,Fall,WV,18033,942,0,17
2020-12-11,12,Fall,WI,31888,4478,145,57
2020-12-11,12,Fall,WY,0,562,13,22
2020-12-11,12,Fall,NA,0,0,0,0
2020-12-11,12,Fall,NA,4913,259,0,1
2020-12-11,12,Fall,NA,415,27,0,0
2020-12-11,12,Fall,NA,0,0,0,0
2020-12-11,12,Fall,NA,1544,1544,0,11
2020-12-11,12,Fall,NA,0,0,0,0
2020-12-12,12,Fall,AL,0,4066,0,16
2020-12-12,12,Fall,AK,9873,517,14,18
2020-12-12,12,Fall,AZ,57294,8077,385,77
2020-12-12,12,Fall,AR,14852,2628,63,36
2020-12-12,12,Fall,CA,313787,35729,0,225
2020-12-12,12,Fall,CO,46640,3961,143,25
2020-12-12,12,Fall,CT,33402,0,0,0
2020-12-12,12,Fall,DE,9874,1058,0,8
2020-12-12,12,Fall,FL,120432,10385,259,72
2020-12-12,12,Fall,GA,39508,6447,229,44
2020-12-12,12,Fall,HI,4782,197,3,2
2020-12-12,12,Fall,ID,2968,1582,48,15
2020-12-12,12,Fall,IL,126888,8737,0,165
2020-12-12,12,Fall,IN,60687,7401,407,85
2020-12-12,12,Fall,IA,3548,1245,0,15
2020-12-12,12,Fall,KS,0,0,0,0
2020-12-12,12,Fall,KY,17730,3540,114,24
2020-12-12,12,Fall,LA,0,0,0,0
2020-12-12,12,Fall,ME,8584,414,16,7
2020-12-12,12,Fall,MD,65832,3538,180,36
2020-12-12,12,Fall,MA,99719,5289,0,50
2020-12-12,12,Fall,MI,57647,4813,0,230
2020-12-12,12,Fall,MN,46554,4430,177,67
2020-12-12,12,Fall,MS,2665,2665,0,56
2020-12-12,12,Fall,MO,21713,3743,0,22
2020-12-12,12,Fall,MT,6768,774,33,11
2020-12-12,12,Fall,NE,15056,1103,31,14
2020-12-12,12,Fall,NV,18322,2641,0,41
2020-12-12,12,Fall,NH,7294,784,1,10
2020-12-12,12,Fall,NJ,6888,6888,250,70
2020-12-12,12,Fall,NM,12069,1793,95,24
2020-12-12,12,Fall,NY,242927,11129,0,88
2020-12-12,12,Fall,NC,59779,6153,0,44
2020-12-12,12,Fall,ND,6038,376,0,22
2020-12-12,12,Fall,OH,64929,11252,267,51
2020-12-12,12,Fall,OK,23096,3983,198,35
2020-12-12,12,Fall,OR,26244,1582,94,15
2020-12-12,12,Fall,PA,66985,11084,0,201
2020-12-12,12,Fall,RI,19629,1831,198,17
2020-12-12,12,Fall,SC,3572,3572,0,12
2020-12-12,12,Fall,SD,3587,735,39,33
2020-12-12,12,Fall,TN,11900,6691,62,73
2020-12-12,12,Fall,TX,325,16360,0,249
2020-12-12,12,Fall,UT,17966,3692,82,13
2020-12-12,12,Fall,VT,3900,85,0,2
2020-12-12,12,Fall,VA,36289,4177,103,39
2020-12-12,12,Fall,WA,29098,2421,153,29
2020-12-12,12,Fall,WV,15897,1514,0,28
2020-12-12,12,Fall,WI,43457,4624,142,58
2020-12-12,12,Fall,WY,3229,122,3,0
2020-12-12,12,Fall,NA,0,0,0,0
2020-12-12,12,Fall,NA,8168,286,0,4
2020-12-12,12,Fall,NA,11,11,0,2
2020-12-12,12,Fall,NA,0,0,0,0
2020-12-12,12,Fall,NA,721,721,0,17
2020-12-12,12,Fall,NA,773,58,0,0
2020-12-13,12,Fall,AL,0,2790,0,0
2020-12-13,12,Fall,AK,9680,637,3,0
2020-12-13,12,Fall,AZ,60734,5853,262,35
2020-12-13,12,Fall,AR,12673,1450,16,34
2020-12-13,12,Fall,CA,309457,30334,0,122
2020-12-13,12,Fall,CO,35198,2559,34,87
2020-12-13,12,Fall,CT,17416,0,0,0
2020-12-13,12,Fall,DE,6829,584,0,1
2020-12-13,12,Fall,FL,103473,8762,141,84
2020-12-13,12,Fall,GA,32827,4798,87,1
2020-12-13,12,Fall,HI,4851,87,0,3
2020-12-13,12,Fall,ID,2143,1022,27,18
2020-12-13,12,Fall,IL,63648,7216,0,107
2020-12-13,12,Fall,IN,47708,5898,263,47
2020-12-13,12,Fall,IA,3228,989,0,1
2020-12-13,12,Fall,KS,0,0,0,0
2020-12-13,12,Fall,KY,0,2444,0,15
2020-12-13,12,Fall,LA,54929,4422,0,51
2020-12-13,12,Fall,ME,7163,303,7,0
2020-12-13,12,Fall,MD,51393,2638,204,17
2020-12-13,12,Fall,MA,90256,4853,0,42
2020-12-13,12,Fall,MI,0,0,0,0
2020-12-13,12,Fall,MN,42785,3425,108,85
2020-12-13,12,Fall,MS,1500,1500,0,19
2020-12-13,12,Fall,MO,19369,2694,0,8
2020-12-13,12,Fall,MT,3806,659,8,2
2020-12-13,12,Fall,NE,9214,811,19,22
2020-12-13,12,Fall,NV,15459,2882,0,19
2020-12-13,12,Fall,NH,7138,712,4,3
2020-12-13,12,Fall,NJ,4711,4711,122,19
2020-12-13,12,Fall,NM,12895,1442,46,44
2020-12-13,12,Fall,NY,205250,10194,0,110
2020-12-13,12,Fall,NC,54838,6819,0,27
2020-12-13,12,Fall,ND,5611,281,0,0
2020-12-13,12,Fall,OH,62739,9266,170,15
2020-12-13,12,Fall,OK,4332,4332,158,22
2020-12-13,12,Fall,OR,0,1419,0,12
2020-12-13,12,Fall,PA,73037,10684,0,129
2020-12-13,12,Fall,RI,14114,870,48,12
2020-12-13,12,Fall,SC,64293,3408,149,54
2020-12-13,12,Fall,SD,3496,631,49,16
2020-12-13,12,Fall,TN,83031,11352,43,62
2020-12-13,12,Fall,TX,82689,8349,0,111
2020-12-13,12,Fall,UT,14580,2083,70,17
2020-12-13,12,Fall,VT,5306,127,0,0
2020-12-13,12,Fall,VA,31966,3294,47,2
2020-12-13,12,Fall,WA,34134,2228,131,0
2020-12-13,12,Fall,WV,13022,1066,0,2
2020-12-13,12,Fall,WI,36314,2965,87,15
2020-12-13,12,Fall,WY,0,453,11,0
2020-12-13,12,Fall,NA,0,0,0,0
2020-12-13,12,Fall,NA,7351,231,0,2
2020-12-13,12,Fall,NA,16,16,0,1
2020-12-13,12,Fall,NA,0,0,0,0
2020-12-13,12,Fall,NA,708,708,0,6
2020-12-13,12,Fall,NA,0,0,0,0
2020-12-14,12,Fall,AL,27230,2264,767,0
2020-12-14,12,Fall,AK,4462,422,3,0
2020-12-14,12,Fall,AZ,38805,11806,193,1
2020-12-14,12,Fall,AR,10495,1805,64,45
2020-12-14,12,Fall,CA,356452,33278,0,77
2020-12-14,12,Fall,CO,36588,2911,48,11
2020-12-14,12,Fall,CT,13612,7231,0,81
2020-12-14,12,Fall,DE,9931,997,0,0
2020-12-14,12,Fall,FL,90729,8343,142,138
2020-12-14,12,Fall,GA,25996,3720,100,28
2020-12-14,12,Fall,HI,4972,189,0,0
2020-12-14,12,Fall,ID,1745,547,17,6
2020-12-14,12,Fall,IL,92256,7214,0,116
2020-12-14,12,Fall,IN,33983,4967,239,35
2020-12-14,12,Fall,IA,2191,637,0,60
2020-12-14,12,Fall,KS,13015,4724,95,37
2020-12-14,12,Fall,KY,41318,1786,157,17
2020-12-14,12,Fall,LA,10169,1030,0,27
2020-12-14,12,Fall,ME,5251,426,15,2
2020-12-14,12,Fall,MD,40010,2314,165,25
2020-12-14,12,Fall,MA,56122,3653,0,39
2020-12-14,12,Fall,MI,90046,7621,0,94
2020-12-14,12,Fall,MN,41965,3018,102,18
2020-12-14,12,Fall,MS,55008,1648,198,5
2020-12-14,12,Fall,MO,16596,2562,0,3
2020-12-14,12,Fall,MT,4751,0,0,0
2020-12-14,12,Fall,NE,7912,1173,12,8
2020-12-14,12,Fall,NV,16093,2579,0,9
2020-12-14,12,Fall,NH,7544,919,1,1
2020-12-14,12,Fall,NJ,189768,5337,77,24
2020-12-14,12,Fall,NM,9397,1499,159,21
2020-12-14,12,Fall,NY,159844,9044,0,85
2020-12-14,12,Fall,NC,44465,4770,0,32
2020-12-14,12,Fall,ND,3189,196,89,5
2020-12-14,12,Fall,OH,57448,7875,291,59
2020-12-14,12,Fall,OK,2099,2099,34,8
2020-12-14,12,Fall,OR,0,1014,0,5
2020-12-14,12,Fall,PA,54941,7962,0,55
2020-12-14,12,Fall,RI,7648,552,0,17
2020-12-14,12,Fall,SC,25579,2570,36,12
2020-12-14,12,Fall,SD,1718,316,26,0
2020-12-14,12,Fall,TN,59539,9959,62,79
2020-12-14,12,Fall,TX,134931,8901,0,26
2020-12-14,12,Fall,UT,8840,1968,65,7
2020-12-14,12,Fall,VT,4523,104,0,1
2020-12-14,12,Fall,VA,26266,3240,59,3
2020-12-14,12,Fall,WA,27833,1410,157,0
2020-12-14,12,Fall,WV,9014,1177,0,10
2020-12-14,12,Fall,WI,22272,2329,77,13
2020-12-14,12,Fall,WY,0,415,11,0
2020-12-14,12,Fall,NA,0,0,0,0
2020-12-14,12,Fall,NA,4714,164,0,1
2020-12-14,12,Fall,NA,996,31,0,1
2020-12-14,12,Fall,NA,0,0,0,0
2020-12-14,12,Fall,NA,554,554,0,10
2020-12-14,12,Fall,NA,126,16,0,0
2020-12-15,12,Fall,AL,8516,3638,346,22
2020-12-15,12,Fall,AK,10307,278,19,3
2020-12-15,12,Fall,AZ,29759,4134,124,64
2020-12-15,12,Fall,AR,8272,1691,105,26
2020-12-15,12,Fall,CA,293027,32326,0,142
2020-12-15,12,Fall,CO,31936,2278,313,116
2020-12-15,12,Fall,CT,45897,1470,0,22
2020-12-15,12,Fall,DE,8556,685,0,10
2020-12-15,12,Fall,FL,85977,9296,352,94
2020-12-15,12,Fall,GA,38945,7437,374,56
2020-12-15,12,Fall,HI,3206,56,7,0
2020-12-15,12,Fall,ID,1421,1038,64,19
2020-12-15,12,Fall,IL,92922,7359,0,132
2020-12-15,12,Fall,IN,38910,4241,289,128
2020-12-15,12,Fall,IA,2310,726,0,67
2020-12-15,12,Fall,KS,0,0,0,0
2020-12-15,12,Fall,KY,9654,2928,126,15
2020-12-15,12,Fall,LA,33879,2633,0,50
2020-12-15,12,Fall,ME,5623,411,16,6
2020-12-15,12,Fall,MD,33185,2401,153,64
2020-12-15,12,Fall,MA,61236,3929,0,55
2020-12-15,12,Fall,MI,49711,5391,0,206
2020-12-15,12,Fall,MN,30809,2323,147,21
2020-12-15,12,Fall,MS,2205,2205,0,48
2020-12-15,12,Fall,MO,15716,2762,0,240
2020-12-15,12,Fall,MT,5680,737,39,8
2020-12-15,12,Fall,NE,6217,483,35,45
2020-12-15,12,Fall,NV,21538,2320,0,48
2020-12-15,12,Fall,NH,6149,670,1,0
2020-12-15,12,Fall,NJ,84423,4701,225,97
2020-12-15,12,Fall,NM,14025,1258,102,28
2020-12-15,12,Fall,NY,194188,10353,0,132
2020-12-15,12,Fall,NC,36132,5236,0,26
2020-12-15,12,Fall,ND,3325,328,0,13
2020-12-15,12,Fall,OH,38661,8755,614,103
2020-12-15,12,Fall,OK,39702,2224,46,14
2020-12-15,12,Fall,OR,62160,1157,108,6
2020-12-15,12,Fall,PA,56430,9556,0,270
2020-12-15,12,Fall,RI,12476,1166,82,15
2020-12-15,12,Fall,SC,24359,2544,50,5
2020-12-15,12,Fall,SD,1685,345,42,2
2020-12-15,12,Fall,TN,44586,8611,126,74
2020-12-15,12,Fall,TX,119269,18926,0,205
2020-12-15,12,Fall,UT,10205,1915,99,15
2020-12-15,12,Fall,VT,3076,66,0,4
2020-12-15,12,Fall,VA,25743,3160,114,56
2020-12-15,12,Fall,WA,32441,652,124,39
2020-12-15,12,Fall,WV,9093,1307,0,34
2020-12-15,12,Fall,WI,19457,4055,184,56
2020-12-15,12,Fall,WY,9735,289,4,7
2020-12-15,12,Fall,NA,0,0,0,0
2020-12-15,12,Fall,NA,9005,301,0,4
2020-12-15,12,Fall,NA,477,12,0,0
2020-12-15,12,Fall,NA,223,0,0,0
2020-12-15,12,Fall,NA,434,434,0,12
2020-12-15,12,Fall,NA,265,21,0,0
2020-12-16,12,Fall,AL,8943,4107,300,74
2020-12-16,12,Fall,AK,8278,603,13,2
2020-12-16,12,Fall,AZ,34631,4837,202,108
2020-12-16,12,Fall,AR,11617,2306,134,58
2020-12-16,12,Fall,CA,304524,53711,0,293
2020-12-16,12,Fall,CO,35442,3334,127,71
2020-12-16,12,Fall,CT,42091,2319,0,40
2020-12-16,12,Fall,DE,9676,787,0,7
2020-12-16,12,Fall,FL,108401,11282,366,125
2020-12-16,12,Fall,GA,23433,6624,307,68
2020-12-16,12,Fall,HI,3662,110,7,4
2020-12-16,12,Fall,ID,4165,1802,81,20
2020-12-16,12,Fall,IL,93278,7123,0,190
2020-12-16,12,Fall,IN,49885,6208,251,133
2020-12-16,12,Fall,IA,4098,1539,0,14
2020-12-16,12,Fall,KS,14533,4551,155,144
2020-12-16,12,Fall,KY,14968,2875,137,23
2020-12-16,12,Fall,LA,25384,3269,0,38
2020-12-16,12,Fall,ME,8432,551,25,2
2020-12-16,12,Fall,MD,36858,2405,197,64
2020-12-16,12,Fall,MA,124172,5952,0,70
2020-12-16,12,Fall,MI,55380,4644,0,93
2020-12-16,12,Fall,MN,16534,2248,195,92
2020-12-16,12,Fall,MS,2343,2343,0,42
2020-12-16,12,Fall,MO,15675,2673,0,45
2020-12-16,12,Fall,MT,3320,604,34,10
2020-12-16,12,Fall,NE,19497,1517,53,20
2020-12-16,12,Fall,NV,19084,2366,0,57
2020-12-16,12,Fall,NH,5919,888,7,21
2020-12-16,12,Fall,NJ,75937,6306,325,131
2020-12-16,12,Fall,NM,11982,1800,160,43
2020-12-16,12,Fall,NY,160947,9998,0,98
2020-12-16,12,Fall,NC,33769,5273,0,98
2020-12-16,12,Fall,ND,4494,291,0,24
2020-12-16,12,Fall,OH,33346,5409,497,123
2020-12-16,12,Fall,OK,13918,3238,257,42
2020-12-16,12,Fall,OR,38797,1082,76,53
2020-12-16,12,Fall,PA,62032,10049,0,278
2020-12-16,12,Fall,RI,15229,972,84,20
2020-12-16,12,Fall,SC,22115,2799,110,44
2020-12-16,12,Fall,SD,913,904,23,39
2020-12-16,12,Fall,TN,57810,11410,105,53
2020-12-16,12,Fall,TX,77097,18802,0,252
2020-12-16,12,Fall,UT,15526,2928,107,19
2020-12-16,12,Fall,VT,3143,86,0,5
2020-12-16,12,Fall,VA,25270,3931,166,38
2020-12-16,12,Fall,WA,31332,667,124,35
2020-12-16,12,Fall,WV,8688,1148,0,27
2020-12-16,12,Fall,WI,28659,2822,146,85
2020-12-16,12,Fall,WY,7792,246,5,0
2020-12-16,12,Fall,NA,0,0,0,0
2020-12-16,12,Fall,NA,6404,263,0,0
2020-12-16,12,Fall,NA,306,19,0,0
2020-12-16,12,Fall,NA,0,0,0,0
2020-12-16,12,Fall,NA,267,267,0,18
2020-12-16,12,Fall,NA,0,0,0,0
2020-12-17,12,Fall,AL,11585,4695,0,56
2020-12-17,12,Fall,AK,9578,377,0,2
2020-12-17,12,Fall,AZ,53583,5817,383,147
2020-12-17,12,Fall,AR,13686,3039,127,38
2020-12-17,12,Fall,CA,306768,52281,0,379
2020-12-17,12,Fall,CO,46805,3698,90,70
2020-12-17,12,Fall,CT,36942,2321,0,46
2020-12-17,12,Fall,DE,10563,839,0,12
2020-12-17,12,Fall,FL,131562,13102,326,104
2020-12-17,12,Fall,GA,38262,7777,300,66
2020-12-17,12,Fall,HI,5698,141,277,2
2020-12-17,12,Fall,ID,3256,1433,57,17
2020-12-17,12,Fall,IL,92015,8828,0,208
2020-12-17,12,Fall,IN,52831,6340,245,79
2020-12-17,12,Fall,IA,4540,1415,0,97
2020-12-17,12,Fall,KS,0,0,0,0
2020-12-17,12,Fall,KY,28747,3328,403,54
2020-12-17,12,Fall,LA,33191,3776,0,31
2020-12-17,12,Fall,ME,7786,590,24,9
2020-12-17,12,Fall,MD,29546,2217,228,49
2020-12-17,12,Fall,MA,92627,5135,549,45
2020-12-17,12,Fall,MI,53747,4541,0,213
2020-12-17,12,Fall,MN,42028,2759,192,83
2020-12-17,12,Fall,MS,2261,2261,0,26
2020-12-17,12,Fall,MO,25516,3569,0,35
2020-12-17,12,Fall,MT,6481,839,46,13
2020-12-17,12,Fall,NE,13736,1242,24,10
2020-12-17,12,Fall,NV,14474,2281,0,20
2020-12-17,12,Fall,NH,7541,831,7,4
2020-12-17,12,Fall,NJ,4911,4911,141,77
2020-12-17,12,Fall,NM,29195,1688,109,48
2020-12-17,12,Fall,NY,202772,10914,0,122
2020-12-17,12,Fall,NC,53560,5786,0,86
2020-12-17,12,Fall,ND,6486,377,0,10
2020-12-17,12,Fall,OH,57611,11412,370,117
2020-12-17,12,Fall,OK,2975,2975,156,16
2020-12-17,12,Fall,OR,24681,1530,100,48
2020-12-17,12,Fall,PA,62951,9966,0,224
2020-12-17,12,Fall,RI,19541,1081,66,12
2020-12-17,12,Fall,SC,16348,2655,109,43
2020-12-17,12,Fall,SD,4919,594,52,1
2020-12-17,12,Fall,TN,32933,8945,100,177
2020-12-17,12,Fall,TX,83703,19849,0,266
2020-12-17,12,Fall,UT,17289,3203,99,30
2020-12-17,12,Fall,VT,5086,140,0,0
2020-12-17,12,Fall,VA,30764,3853,150,45
2020-12-17,12,Fall,WA,21216,61,301,89
2020-12-17,12,Fall,WV,14331,1636,0,32
2020-12-17,12,Fall,WI,38534,4281,129,68
2020-12-17,12,Fall,WY,-604,283,7,23
2020-12-17,12,Fall,NA,0,0,0,0
2020-12-17,12,Fall,NA,5819,228,0,5
2020-12-17,12,Fall,NA,437,15,0,0
2020-12-17,12,Fall,NA,0,0,0,0
2020-12-17,12,Fall,NA,1065,1065,0,11
2020-12-17,12,Fall,NA,819,50,0,0
2020-12-18,12,Fall,AL,12037,5348,665,42
2020-12-18,12,Fall,AK,9199,487,7,0
2020-12-18,12,Fall,AZ,51882,7635,442,142
2020-12-18,12,Fall,AR,13674,2878,73,27
2020-12-18,12,Fall,CA,284669,41012,0,300
2020-12-18,12,Fall,CO,47792,3693,316,33
2020-12-18,12,Fall,CT,8349,2680,0,29
2020-12-18,12,Fall,DE,8332,341,0,9
2020-12-18,12,Fall,FL,132680,12827,315,96
2020-12-18,12,Fall,GA,47876,8141,346,38
2020-12-18,12,Fall,HI,4720,162,7,1
2020-12-18,12,Fall,ID,4325,1426,56,28
2020-12-18,12,Fall,IL,112292,7377,0,221
2020-12-18,12,Fall,IN,54022,5949,222,85
2020-12-18,12,Fall,IA,3871,1524,0,0
2020-12-18,12,Fall,KS,12541,5857,125,88
2020-12-18,12,Fall,KY,19735,3169,55,28
2020-12-18,12,Fall,LA,28690,3113,0,30
2020-12-18,12,Fall,ME,9120,436,7,5
2020-12-18,12,Fall,MD,44178,2569,174,39
2020-12-18,12,Fall,MA,106034,5679,0,52
2020-12-18,12,Fall,MI,50919,4519,0,67
2020-12-18,12,Fall,MN,58047,2718,151,65
2020-12-18,12,Fall,MS,2507,2507,0,34
2020-12-18,12,Fall,MO,24631,3723,0,19
2020-12-18,12,Fall,MT,5262,509,27,5
2020-12-18,12,Fall,NE,13408,1297,22,5
2020-12-18,12,Fall,NV,15645,2878,0,35
2020-12-18,12,Fall,NH,9667,696,4,9
2020-12-18,12,Fall,NJ,146384,4445,287,44
2020-12-18,12,Fall,NM,12690,1455,163,31
2020-12-18,12,Fall,NY,249385,12697,0,122
2020-12-18,12,Fall,NC,69030,8444,0,60
2020-12-18,12,Fall,ND,7502,494,276,21
2020-12-18,12,Fall,OH,67398,9684,398,73
2020-12-18,12,Fall,OK,37006,3556,149,17
2020-12-18,12,Fall,OR,24404,1314,66,21
2020-12-18,12,Fall,PA,68622,9320,0,216
2020-12-18,12,Fall,RI,11156,522,56,23
2020-12-18,12,Fall,SC,36873,4302,88,29
2020-12-18,12,Fall,SD,2493,575,31,28
2020-12-18,12,Fall,TN,64713,10421,89,115
2020-12-18,12,Fall,TX,88332,16792,0,294
2020-12-18,12,Fall,UT,15499,2644,92,14
2020-12-18,12,Fall,VT,7450,94,0,2
2020-12-18,12,Fall,VA,20893,3295,181,45
2020-12-18,12,Fall,WA,0,2940,161,75
2020-12-18,12,Fall,WV,11832,1266,0,20
2020-12-18,12,Fall,WI,38347,3921,145,71
2020-12-18,12,Fall,WY,6541,766,18,0
2020-12-18,12,Fall,NA,0,0,0,0
2020-12-18,12,Fall,NA,8695,274,0,3
2020-12-18,12,Fall,NA,389,10,0,0
2020-12-18,12,Fall,NA,2,2,0,0
2020-12-18,12,Fall,NA,1381,1381,0,10
2020-12-18,12,Fall,NA,345,22,0,0
2020-12-19,12,Fall,AL,10678,4221,0,93
2020-12-19,12,Fall,AK,8196,330,7,1
2020-12-19,12,Fall,AZ,48550,5560,383,118
2020-12-19,12,Fall,AR,13823,2693,57,52
2020-12-19,12,Fall,CA,371222,43608,0,272
2020-12-19,12,Fall,CO,33004,2491,110,80
2020-12-19,12,Fall,CT,33151,0,0,0
2020-12-19,12,Fall,DE,7520,1027,0,4
2020-12-19,12,Fall,FL,123243,11456,251,74
2020-12-19,12,Fall,GA,37003,5763,246,49
2020-12-19,12,Fall,HI,6046,156,0,0
2020-12-19,12,Fall,ID,2792,1340,65,16
2020-12-19,12,Fall,IL,96851,7562,0,120
2020-12-19,12,Fall,IN,39420,4732,229,73
2020-12-19,12,Fall,IA,4205,1198,0,82
2020-12-19,12,Fall,KS,0,0,0,0
2020-12-19,12,Fall,KY,14807,3374,261,27
2020-12-19,12,Fall,LA,0,0,0,0
2020-12-19,12,Fall,ME,6869,402,6,11
2020-12-19,12,Fall,MD,36405,2201,112,54
2020-12-19,12,Fall,MA,80214,4344,0,47
2020-12-19,12,Fall,MI,62678,4181,0,206
2020-12-19,12,Fall,MN,32967,2746,145,57
2020-12-19,12,Fall,MS,1700,1700,0,36
2020-12-19,12,Fall,MO,19439,2784,0,51
2020-12-19,12,Fall,MT,4441,627,22,10
2020-12-19,12,Fall,NE,14965,1345,22,17
2020-12-19,12,Fall,NV,15005,2601,0,43
2020-12-19,12,Fall,NH,7768,649,5,12
2020-12-19,12,Fall,NJ,4859,4859,143,49
2020-12-19,12,Fall,NM,13876,1430,123,27
2020-12-19,12,Fall,NY,191476,9919,0,130
2020-12-19,12,Fall,NC,69893,6164,0,59
2020-12-19,12,Fall,ND,5149,231,38,0
2020-12-19,12,Fall,OH,62057,8567,410,64
2020-12-19,12,Fall,OK,10769,4108,161,28
2020-12-19,12,Fall,OR,22991,1372,92,21
2020-12-19,12,Fall,PA,64892,9834,0,217
2020-12-19,12,Fall,RI,14550,971,0,19
2020-12-19,12,Fall,SC,26726,3461,100,23
2020-12-19,12,Fall,SD,2374,564,37,21
2020-12-19,12,Fall,TN,19410,0,0,0
2020-12-19,12,Fall,TX,37166,17907,0,272
2020-12-19,12,Fall,UT,13923,2408,85,8
2020-12-19,12,Fall,VT,5622,100,0,1
2020-12-19,12,Fall,VA,56986,3584,140,45
2020-12-19,12,Fall,WA,45736,3063,56,-13
2020-12-19,12,Fall,WV,13054,1464,0,31
2020-12-19,12,Fall,WI,35523,4315,122,90
2020-12-19,12,Fall,WY,0,129,1,0
2020-12-19,12,Fall,NA,0,0,0,0
2020-12-19,12,Fall,NA,8097,238,0,2
2020-12-19,12,Fall,NA,5,5,0,0
2020-12-19,12,Fall,NA,0,0,0,0
2020-12-19,12,Fall,NA,1079,1079,0,9
2020-12-19,12,Fall,NA,364,10,0,0
2020-12-20,12,Fall,AL,8462,2548,0,0
2020-12-20,12,Fall,AK,3388,178,0,0
2020-12-20,12,Fall,AZ,57721,5366,361,34
2020-12-20,12,Fall,AR,12969,1536,15,46
2020-12-20,12,Fall,CA,352921,46474,0,161
2020-12-20,12,Fall,CO,39692,2292,41,29
2020-12-20,12,Fall,CT,17161,0,0,0
2020-12-20,12,Fall,DE,7996,480,0,4
2020-12-20,12,Fall,FL,93311,8140,148,97
2020-12-20,12,Fall,GA,33115,5618,102,2
2020-12-20,12,Fall,HI,5884,202,0,1
2020-12-20,12,Fall,ID,2999,851,35,0
2020-12-20,12,Fall,IL,78079,6003,0,81
2020-12-20,12,Fall,IN,64091,6483,225,66
2020-12-20,12,Fall,IA,3594,897,0,56
2020-12-20,12,Fall,KS,0,0,0,0
2020-12-20,12,Fall,KY,18549,1757,38,26
2020-12-20,12,Fall,LA,43870,3711,0,48
2020-12-20,12,Fall,ME,7288,207,8,0
2020-12-20,12,Fall,MD,42612,2054,201,36
2020-12-20,12,Fall,MA,90789,4261,0,60
2020-12-20,12,Fall,MI,0,0,0,0
2020-12-20,12,Fall,MN,58261,2684,79,70
2020-12-20,12,Fall,MS,2222,2222,0,19
2020-12-20,12,Fall,MO,13217,2072,0,33
2020-12-20,12,Fall,MT,3048,551,13,1
2020-12-20,12,Fall,NE,8097,670,25,5
2020-12-20,12,Fall,NV,9995,2087,0,30
2020-12-20,12,Fall,NH,5746,933,3,6
2020-12-20,12,Fall,NJ,5731,5731,150,21
2020-12-20,12,Fall,NM,10156,1063,39,16
2020-12-20,12,Fall,NY,197251,9957,0,124
2020-12-20,12,Fall,NC,61346,6900,0,40
2020-12-20,12,Fall,ND,4059,251,7,6
2020-12-20,12,Fall,OH,58259,8377,194,16
2020-12-20,12,Fall,OK,4970,4970,178,23
2020-12-20,12,Fall,OR,0,1506,0,36
2020-12-20,12,Fall,PA,51999,7213,0,99
2020-12-20,12,Fall,RI,17614,1029,0,15
2020-12-20,12,Fall,SC,25390,2869,77,40
2020-12-20,12,Fall,SD,3057,391,26,11
2020-12-20,12,Fall,TN,50346,16036,119,111
2020-12-20,12,Fall,TX,111257,7780,0,122
2020-12-20,12,Fall,UT,13409,1994,71,7
2020-12-20,12,Fall,VT,5023,100,0,3
2020-12-20,12,Fall,VA,49299,3876,54,7
2020-12-20,12,Fall,WA,24949,2332,100,0
2020-12-20,12,Fall,WV,7839,1127,0,6
2020-12-20,12,Fall,WI,24578,2045,68,21
2020-12-20,12,Fall,WY,0,174,5,0
2020-12-20,12,Fall,NA,0,0,0,0
2020-12-20,12,Fall,NA,8300,259,0,7
2020-12-20,12,Fall,NA,4,4,0,0
2020-12-20,12,Fall,NA,0,0,0,0
2020-12-20,12,Fall,NA,1222,1222,0,26
2020-12-20,12,Fall,NA,494,11,0,0
2020-12-21,12,Fall,AL,6411,2380,770,0
2020-12-21,12,Fall,AK,4471,150,2,0
2020-12-21,12,Fall,AZ,37767,7748,158,1
2020-12-21,12,Fall,AR,9289,1457,68,58
2020-12-21,12,Fall,CA,395234,37892,0,83
2020-12-21,12,Fall,CO,31861,2146,57,10
2020-12-21,12,Fall,CT,15955,4595,0,95
2020-12-21,12,Fall,DE,7129,440,0,9
